SKU_COD,MODEL_COD,BRAND_DES,MD_SKU_STATUS_COD,PRODUCT_TYPE_COD,COLOR,COLOR_FAMILY_1_DES,ZLENSCODE,filename_root,USERGENDER_DES,CTM_FIRST_FRONT_MATERIAL_DES,SHAPE_SEMI_GROUPED,GRANULAR_SHAPE_AWS,CTM_FIRST_TEMPLE_MATERIAL_DES,FlatTop_FlatTop_1,SIZE_COD,LENSHEIGHTVAL,BRIDGE_LENGTH,LENS_BASE,RIM_TYPE_DES
110504J5G5118,110504,SEVENTH STREET,IL,1,J5G,GD,00,1105040J5G00,WOMAN,METAL,SQUARETANGULAR_HEX,RECTANGULAR HEX,METAL,NOFLATTOP,51,46.3,18,4,FULL RIM
110504PEF5118,110504,SEVENTH STREET,IL,1,PEF,GD,00,1105040PEF00,WOMAN,METAL,SQUARETANGULAR_HEX,RECTANGULAR HEX,METAL,NOFLATTOP,51,46.3,18,4,FULL RIM
110515ZI95316,110515,PIERRE CARDIN,IL,1,ZI9,BL,00,1105150ZI900,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,53,41.7,16,4,FULL RIM
110523DDB5516,110523,PIERRE CARDIN,IL,1,DDB,GD,00,1105230DDB00,WOMAN,METAL,BUTTERFLY_ROUNDISH,RECTANGULAR SOFT BUTTERFLY GEOMETRICAL,METAL,NOFLATTOP,54,46.7,16,4,FULL RIM
110523J5G5516,110523,PIERRE CARDIN,IL,1,J5G,GD,00,1105230J5G00,WOMAN,METAL,BUTTERFLY_ROUNDISH,RECTANGULAR SOFT BUTTERFLY GEOMETRICAL,METAL,NOFLATTOP,54,46.7,16,4,FULL RIM
110525J5G5318,110525,PIERRE CARDIN,IL,1,J5G,GD,00,1105250J5G00,WOMAN,METAL,OVAL,OVAL,METAL,NOFLATTOP,53,44.8,18,4,HALF RIM
110525PEF5318,110525,PIERRE CARDIN,IL,1,PEF,GD,00,1105250PEF00,WOMAN,METAL,OVAL,OVAL,METAL,NOFLATTOP,53,44.8,18,4,HALF RIM
110526PY35517,110526,PIERRE CARDIN,IL,1,PY3,GD,00,1105260PY300,WOMAN,METAL,SQUARETANGULAR_FARFANGULAR,RECTANGULAR FARFANGULAR,ACETATE,NOFLATTOP,55,39.9,17,4,FULL RIM
110538LHF5315,110538,PIERRE CARDIN,IL,1,LHF,BU,00,1105380LHF00,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,53,43.8,15,4,FULL RIM
110540B595917,110540,UNDER ARMOUR,IL,1,B59,GN,00,1105400B5900,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,59,41.1,17,4,FULL RIM
110541R6S5819,110541,UNDER ARMOUR,IL,1,R6S,GY,00,1105410R6S00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,58,41.8,19,4,FULL RIM
110542O6W5516,110542,UNDER ARMOUR,IL,1,O6W,BK,00,1105420O6W00,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,55,37.1,16,4,FULL RIM
110542XW05516,110542,UNDER ARMOUR,IL,1,XW0,BL,00,1105420XW000,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,55,37.1,16,4,FULL RIM
110543B595416,110543,UNDER ARMOUR,IL,1,B59,GN,00,1105430B5900,MAN,INJECTED,SQUARETANGULAR_ACTIVE,RECTANGULAR ACTIVE,INJECTED,NOFLATTOP,54,40.0,16,4,FULL RIM
110543EDM5416,110543,UNDER ARMOUR,IL,1,EDM,BK,00,1105430EDM00,MAN,INJECTED,SQUARETANGULAR_ACTIVE,RECTANGULAR ACTIVE,INJECTED,NOFLATTOP,54,40.0,16,4,FULL RIM
110544YL35217,110544,UNDER ARMOUR,IL,1,YL3,BW,00,1105440YL300,WOMAN,INJECTED,SQUARETANGULAR_SOFT,RECTANGULAR ROUND,INJECTED,NOFLATTOP,52,43.6,17,4,FULL RIM
110544ZLP5217,110544,UNDER ARMOUR,IL,1,ZLP,GY,00,1105440ZLP00,WOMAN,INJECTED,SQUARETANGULAR_SOFT,RECTANGULAR ROUND,INJECTED,NOFLATTOP,52,43.6,17,4,FULL RIM
110545B594915,110545,UNDER ARMOUR,IL,1,B59,GN,00,1105450B5900,TEEN,INJECTED,SQUARETANGULAR_ACTIVE,RECTANGULAR ACTIVE,INJECTED,NOFLATTOP,49,37.8,15,4,FULL RIM
110545D514915,110545,UNDER ARMOUR,IL,1,D51,BK,00,1105450D5100,TEEN,INJECTED,SQUARETANGULAR_ACTIVE,RECTANGULAR ACTIVE,INJECTED,NOFLATTOP,49,37.8,15,4,FULL RIM
110546M9L4915,110546,UNDER ARMOUR,IL,1,M9L,GY,00,1105460M9L00,TEEN,INJECTED,SQUARETANGULAR_ACTIVE,RECTANGULAR ACTIVE,INJECTED,NOFLATTOP,49,35.1,15,4,FULL RIM
110547O6W5418,110547,UNDER ARMOUR,IL,1,O6W,BK,00,1105470O6W00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,54,39.0,18,4,FULL RIM
110547O6W5618,110547,UNDER ARMOUR,IL,1,O6W,BK,00,1105470O6W00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,56,40.4,18,4,FULL RIM
110548CBL5220,110548,UNDER ARMOUR,IL,1,CBL,GY,00,1105480CBL00,UNISEX ADULT,ACETATE,ROUNDISH,PANTOS,OTHER,NOFLATTOP,52,43.8,20,4,FULL RIM
110548MNG5220,110548,UNDER ARMOUR,IL,1,MNG,CR,00,1105480MNG00,UNISEX ADULT,ACETATE,ROUNDISH,PANTOS,OTHER,NOFLATTOP,52,43.8,20,4,FULL RIM
110550S055519,110550,UNDER ARMOUR,IL,1,S05,GY,00,1105500S0500,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,55,36.5,19,4,HALF RIM
110551TI75418,110551,UNDER ARMOUR,IL,1,TI7,BK,00,1105510TI700,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,54,36.5,18,4,FULL RIM
110551TI75618,110551,UNDER ARMOUR,IL,1,TI7,BK,00,1105510TI700,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,56,37.8,18,4,FULL RIM
110551TPI5418,110551,UNDER ARMOUR,IL,1,TPI,GN,00,1105510TPI00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,54,36.5,18,4,FULL RIM
110551TPI5618,110551,UNDER ARMOUR,IL,1,TPI,GN,00,1105510TPI00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,56,37.8,18,4,FULL RIM
110551V6D5418,110551,UNDER ARMOUR,IL,1,V6D,GY,00,1105510V6D00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,54,36.5,18,4,FULL RIM
110551V6D5618,110551,UNDER ARMOUR,IL,1,V6D,GY,00,1105510V6D00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,56,37.8,18,4,FULL RIM
110556O6W5617,110556,UNDER ARMOUR,IL,1,O6W,BK,00,1105560O6W00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,56,38.3,17,4,FULL RIM
110558R6S5617,110558,UNDER ARMOUR,IL,1,R6S,GY,00,1105580R6S00,MAN,ACETATE,SQUARETANGULAR_ACTIVE,RECTANGULAR ACTIVE,METAL,NOFLATTOP,56,36.4,17,4,FULL RIM
110641R805620,110641,PIERRE CARDIN,IL,1,R80,GY,00,1106410R8000,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,55,40.3,21,4,HALF RIM
110644J5G5818,110644,PIERRE CARDIN,IL,1,J5G,GD,00,1106440J5G00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,58,40.0,18,4,RIMLESS
110644V815818,110644,PIERRE CARDIN,IL,1,V81,GY,00,1106440V8100,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,58,40.0,18,4,RIMLESS
110646DDB5315,110646,PIERRE CARDIN,IL,1,DDB,GD,00,1106460DDB00,WOMAN,METAL,SQUARETANGULAR_HEX,RECTANGULAR HEX,METAL,NOFLATTOP,53,47.1,16,4,FULL RIM
110646RHL5315,110646,PIERRE CARDIN,IL,1,RHL,GD,00,1106460RHL00,WOMAN,METAL,SQUARETANGULAR_HEX,RECTANGULAR HEX,METAL,NOFLATTOP,53,47.1,16,4,FULL RIM
110648KB75415,110648,PIERRE CARDIN,IL,1,KB7,GY,00,1106480KB700,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,54,49.0,15,4,FULL RIM
110686EX45120,110686,LEVI'S,IL,1,EX4,BW,00,1106860EX400,MAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,51,42.2,20,4,FULL RIM
110686PJP5120,110686,LEVI'S,IL,1,PJP,BL,00,1106860PJP00,MAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,51,42.2,20,4,FULL RIM
110687DLD5417,110687,LEVI'S,IL,1,DLD,GN,00,1106870DLD00,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,54,39.1,17,4,FULL RIM
110687FLL5417,110687,LEVI'S,IL,1,FLL,BL,00,1106870FLL00,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,54,39.1,17,4,FULL RIM
110687FRE5417,110687,LEVI'S,IL,1,FRE,GY,00,1106870FRE00,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,54,39.1,17,4,FULL RIM
110693DLD5617,110693,LEVI'S,IL,1,DLD,GN,00,1106930DLD00,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,38.6,17,4,FULL RIM
110693FLL5617,110693,LEVI'S,IL,1,FLL,BL,00,1106930FLL00,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,38.6,17,4,FULL RIM
110693FRE5617,110693,LEVI'S,IL,1,FRE,GY,00,1106930FRE00,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,38.6,17,4,FULL RIM
110694DEX5318,110694,LEVI'S,IL,1,DEX,VL,00,1106940DEX00,WOMAN,ACETATE,BUTTERFLY_GEOMETRICAL,BUTTERFLY GEOMETRICAL,METAL,NOFLATTOP,53,45.8,18,4,FULL RIM
110694FWM5318,110694,LEVI'S,IL,1,FWM,PK,00,1106940FWM00,WOMAN,ACETATE,BUTTERFLY_GEOMETRICAL,BUTTERFLY GEOMETRICAL,METAL,NOFLATTOP,53,45.8,18,4,FULL RIM
110695FWM5216,110695,LEVI'S,IL,1,FWM,PK,00,1106950FWM00,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,52,47.5,16,4,FULL RIM
110695SX75216,110695,LEVI'S,IL,1,SX7,HV,00,1106950SX700,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,52,47.5,16,4,FULL RIM
110695X8Q5216,110695,LEVI'S,IL,1,X8Q,BL,00,1106950X8Q00,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,52,47.5,16,4,FULL RIM
110696DEX5317,110696,LEVI'S,IL,1,DEX,VL,00,1106960DEX00,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,53,50.3,17,4,FULL RIM
110696MVU5317,110696,LEVI'S,IL,1,MVU,AZ,00,1106960MVU00,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,53,50.3,17,4,FULL RIM
110697BKU5418,110697,LEVI'S,IL,1,BKU,GD,00,1106970BKU00,WOMAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,54,44.92758620689653,18,4,FULL RIM
110697RHL5418,110697,LEVI'S,IL,1,RHL,GD,00,1106970RHL00,WOMAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,54,44.92758620689653,18,4,FULL RIM
110700EYR5319,110700,LEVI'S,IL,1,EYR,GD,00,1107000EYR00,WOMAN,METAL,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,53,46.591620111731885,19,4,FULL RIM
110701KB75418,110701,LEVI'S,IL,1,KB7,GY,00,1107010KB700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,54,36.3,18,4,FULL RIM
110701PJP5418,110701,LEVI'S,IL,1,PJP,BL,00,1107010PJP00,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,54,36.3,18,4,FULL RIM
110702I465518,110702,LEVI'S,IL,1,I46,BK,00,1107020I4600,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,36.6,18,4,HALF RIM
110702TI75518,110702,LEVI'S,IL,1,TI7,BK,00,1107020TI700,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,36.6,18,4,HALF RIM
110702VZH5518,110702,LEVI'S,IL,1,VZH,BW,00,1107020VZH00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,36.6,18,4,HALF RIM
110703PJP5216,110703,LEVI'S,IL,1,PJP,BL,00,1107030PJP00,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,52,35.6,16,4,FULL RIM
110705C9A5119,110705,LEVI'S,IL,1,C9A,RD,00,1107050C9A00,WOMAN,INJECTED,SQUARETANGULAR,SQUARE,INJECTED,NOFLATTOP,51,41.4,19,4,FULL RIM
110705FWM5119,110705,LEVI'S,IL,1,FWM,PK,00,1107050FWM00,WOMAN,INJECTED,SQUARETANGULAR,SQUARE,INJECTED,NOFLATTOP,51,41.4,19,4,FULL RIM
110706PJP4821,110706,LEVI'S,IL,1,PJP,BL,00,1107060PJP00,UNISEX ADULT,INJECTED,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,INJECTED,NOFLATTOP,48,41.1,21,4,FULL RIM
110707BPK5319,110707,MOSCHINO LOVE,IL,1,BPK,VL,00,1107070BPK00,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,53,41.398542274052446,19,4,FULL RIM
110709S6F5419,110709,MOSCHINO LOVE,IL,1,S6F,BL,00,1107090S6F00,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR TRAPEZIANGULAR,ACETATE,NOFLATTOP,54,47.82475247524753,19,4,FULL RIM
110717L7Q5417,110717,MOSCHINO LOVE,IL,1,L7Q,OR,00,1107170L7Q00,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,54,40.9,17,4,FULL RIM
110719WR95316,110719,MOSCHINO LOVE,IL,1,WR9,BW,00,1107190WR900,WOMAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,53,41.398542274052446,16,4,FULL RIM
110719ZI95316,110719,MOSCHINO LOVE,IL,1,ZI9,BL,00,1107190ZI900,WOMAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,53,41.398542274052446,16,4,FULL RIM
110721WR95316,110721,MOSCHINO LOVE,IL,1,WR9,BW,00,1107210WR900,WOMAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,53,40.13296703296703,16,4,FULL RIM
110722B3V5317,110722,MOSCHINO LOVE,IL,1,B3V,VL,00,1107220B3V00,WOMAN,INJECTED,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,INJECTED,NOFLATTOP,53,41.398542274052446,18,4,FULL RIM
110722WR95317,110722,MOSCHINO LOVE,IL,1,WR9,BW,00,1107220WR900,WOMAN,INJECTED,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,INJECTED,NOFLATTOP,53,41.398542274052446,18,4,FULL RIM
110722ZI95317,110722,MOSCHINO LOVE,IL,1,ZI9,BL,00,1107220ZI900,WOMAN,INJECTED,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,INJECTED,NOFLATTOP,53,41.398542274052446,18,4,FULL RIM
110732B3V5218,110732,MOSCHINO LOVE,IL,1,B3V,VL,00,1107320B3V00,WOMAN,INJECTED,ROUNDISH,PANTOS,INJECTED,NOFLATTOP,52,45.51509433962266,18,4,FULL RIM
110732ZI95218,110732,MOSCHINO LOVE,IL,1,ZI9,BL,00,1107320ZI900,WOMAN,INJECTED,ROUNDISH,PANTOS,INJECTED,NOFLATTOP,52,45.51509433962266,18,4,FULL RIM
110752DDB5518,110752,MOSCHINO LOVE,IL,1,DDB,GD,00,1107520DDB00,WOMAN,METAL,OVAL,OVAL,METAL,NOFLATTOP,55,42.3,18,4,FULL RIM
110753DDB5518,110753,MOSCHINO LOVE,IL,1,DDB,GD,00,1107530DDB00,WOMAN,METAL,BUTTERFLY,BUTTERFLY,METAL,NOFLATTOP,55,44.5,18,4,FULL RIM
110754OFD5217,110754,MOSCHINO LOVE,IL,1,OFD,YL,00,1107540OFD00,WOMAN,ACETATE,CAT_EYE,RECTANGULAR TRIANGULAR,ACETATE,NOFLATTOP,52,44.8,17,4,FULL RIM
110754OFD5417,110754,MOSCHINO LOVE,IL,1,OFD,YL,00,1107540OFD00,WOMAN,ACETATE,CAT_EYE,RECTANGULAR TRIANGULAR,ACETATE,NOFLATTOP,54,46.5,17,4,FULL RIM
110756EX45315,110756,MOSCHINO LOVE,IL,1,EX4,BW,00,1107560EX400,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,53,41.9,15,4,FULL RIM
110756EX45515,110756,MOSCHINO LOVE,IL,1,EX4,BW,00,1107560EX400,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,55,43.5,15,4,FULL RIM
110756OFD5315,110756,MOSCHINO LOVE,IL,1,OFD,YL,00,1107560OFD00,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,53,41.9,15,4,FULL RIM
110756OFD5515,110756,MOSCHINO LOVE,IL,1,OFD,YL,00,1107560OFD00,WOMAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,55,43.5,15,4,FULL RIM
110760B3V5218,110760,MOSCHINO LOVE,IL,1,B3V,VL,00,1107600B3V00,WOMAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,52,39.15999999999998,18,4,FULL RIM
110761C9A5218,110761,MOSCHINO LOVE,IL,1,C9A,RD,00,1107610C9A00,WOMAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,52,39.15999999999998,18,4,FULL RIM
110761WR95218,110761,MOSCHINO LOVE,IL,1,WR9,BW,00,1107610WR900,WOMAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,52,39.15999999999998,18,4,FULL RIM
110763RHL4921,110763,DAVID BECKHAM,IL,1,RHL,GD,00,1107630RHL00,MAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,49,42.6,21,4,FULL RIM
110763WIJ4921,110763,DAVID BECKHAM,IL,1,WIJ,GY,00,1107630WIJ00,MAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,49,42.6,21,4,FULL RIM
110764I465021,110764,DAVID BECKHAM,IL,1,I46,BK,00,1107640I4600,MAN,METAL,SQUARETANGULAR_HEX,RECTANGULAR HEX,METAL,NOFLATTOP,50,40.5,21,4,FULL RIM
110764RHL5021,110764,DAVID BECKHAM,IL,1,RHL,GD,00,1107640RHL00,MAN,METAL,SQUARETANGULAR_HEX,RECTANGULAR HEX,METAL,NOFLATTOP,50,40.5,21,4,FULL RIM
110781KB74821,110781,DAVID BECKHAM,IL,1,KB7,GY,00,1107810KB700,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,48,43.3,21,4,FULL RIM
110781WR94821,110781,DAVID BECKHAM,IL,1,WR9,BW,00,1107810WR900,MAN,ACETATE,ROUNDISH,PANTOS,ACETATE,NOFLATTOP,48,43.3,21,4,FULL RIM
110790KB75517,110790,DAVID BECKHAM,IL,1,KB7,GY,00,1107900KB700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,55,40.8,17,4,FULL RIM
110790KB75717,110790,DAVID BECKHAM,IL,1,KB7,GY,00,1107900KB700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,57,42.3,17,4,FULL RIM
110791EX45320,110791,DAVID BECKHAM,IL,1,EX4,BW,00,1107910EX400,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,41.2,20,4,FULL RIM
110791KB75320,110791,DAVID BECKHAM,IL,1,KB7,GY,00,1107910KB700,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,41.2,20,4,FULL RIM
110799P655219,110799,DAVID BECKHAM,IL,1,P65,YL,00,1107990P6500,MAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,52,42.6,19,4,FULL RIM
110800WR95418,110800,DAVID BECKHAM,IL,1,WR9,BW,00,1108000WR900,MAN,ACETATE,SQUARETANGULAR_DB,RECTANGULAR DB,ACETATE,FLATTOP,54,38.5,18,4,FULL RIM
110800ZI95418,110800,DAVID BECKHAM,IL,1,ZI9,BL,00,1108000ZI900,MAN,ACETATE,SQUARETANGULAR_DB,RECTANGULAR DB,ACETATE,FLATTOP,54,38.5,18,4,FULL RIM
110802GYB5216,110802,TOMMY HILFIGER,IL,1,GYB,OR,00,1108020GYB00,UNISEX ADULT,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,52,33.1,16,4,FULL RIM
110802UNN5216,110802,TOMMY HILFIGER,IL,1,UNN,BL,00,1108020UNN00,UNISEX ADULT,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,52,33.1,16,4,FULL RIM
110823B595218,110823,DAVID BECKHAM,IL,1,B59,GN,00,1108230B5900,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,52,39.8,18,4,FULL RIM
110823EX45218,110823,DAVID BECKHAM,IL,1,EX4,BW,00,1108230EX400,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,52,39.8,18,4,FULL RIM
110826LOJ5716,110826,DAVID BECKHAM,IL,1,LOJ,GD,00,1108260LOJ00,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,ACETATE,NOFLATTOP,57,43.2,17,4,FULL RIM
110826RHL5716,110826,DAVID BECKHAM,IL,1,RHL,GD,00,1108260RHL00,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,ACETATE,NOFLATTOP,57,43.2,17,4,FULL RIM
110873FWM5217,110873,MOSCHINO,IL,1,FWM,PK,00,1108730FWM00,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,52,47.4,17,4,FULL RIM
110873ZI95217,110873,MOSCHINO,IL,1,ZI9,BL,00,1108730ZI900,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,52,47.4,17,4,FULL RIM
110874C9A5418,110874,MOSCHINO,IL,1,C9A,RD,00,1108740C9A00,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,53,45.3,18,4,FULL RIM
110875C9A5020,110875,MOSCHINO,IL,1,C9A,RD,00,1108750C9A00,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,50,44.5,20,4,FULL RIM
110876GUU5415,110876,MOSCHINO,IL,1,GUU,BK,00,1108760GUU00,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,54,43.4,15,4,FULL RIM
110876IPR5415,110876,MOSCHINO,IL,1,IPR,HV,00,1108760IPR00,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,54,43.4,15,4,FULL RIM
110876PHW5415,110876,MOSCHINO,IL,1,PHW,HV,00,1108760PHW00,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,54,43.4,15,4,FULL RIM
110876WR75415,110876,MOSCHINO,IL,1,WR7,BK,00,1108760WR700,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,54,43.4,15,4,FULL RIM
110877GUU5317,110877,MOSCHINO,IL,1,GUU,BK,00,1108770GUU00,WOMAN,ACETATE,CAT_EYE,CAT EYE,ACETATE,NOFLATTOP,53,40.2,17,4,FULL RIM
110877IPR5317,110877,MOSCHINO,IL,1,IPR,HV,00,1108770IPR00,WOMAN,ACETATE,CAT_EYE,CAT EYE,ACETATE,NOFLATTOP,53,40.2,17,4,FULL RIM
110877PHW5317,110877,MOSCHINO,IL,1,PHW,HV,00,1108770PHW00,WOMAN,ACETATE,CAT_EYE,CAT EYE,ACETATE,NOFLATTOP,53,40.2,17,4,FULL RIM
110877WR75317,110877,MOSCHINO,IL,1,WR7,BK,00,1108770WR700,WOMAN,ACETATE,CAT_EYE,CAT EYE,ACETATE,NOFLATTOP,53,40.2,17,4,FULL RIM
110917DTY5320,110917,TOMMY HILFIGER,IL,1,DTY,BL,00,1109170DTY00,MAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,53,45.0,20,2,FULL RIM
110917HKT5320,110917,TOMMY HILFIGER,IL,1,HKT,CR,00,1109170HKT00,MAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,53,45.0,20,2,FULL RIM
110917R1T5320,110917,TOMMY HILFIGER,IL,1,R1T,BG,00,1109170R1T00,MAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,53,45.0,20,2,FULL RIM
110918V815122,110918,TOMMY HILFIGER,IL,1,V81,GY,00,1109180V8100,MAN,METAL,ROUNDISH,ROUND GEOMETRICAL,METAL,NOFLATTOP,51,46.5,22,2,FULL RIM
110918VGV5122,110918,TOMMY HILFIGER,IL,1,VGV,GY,00,1109180VGV00,MAN,METAL,ROUNDISH,ROUND GEOMETRICAL,METAL,NOFLATTOP,51,46.5,22,2,FULL RIM
110919BSC5418,110919,TOMMY HILFIGER,IL,1,BSC,BK,00,1109190BSC00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,54,43.3,18,2,FULL RIM
110919DTY5418,110919,TOMMY HILFIGER,IL,1,DTY,BL,00,1109190DTY00,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,54,43.3,18,2,FULL RIM
110920EYR5120,110920,TOMMY HILFIGER,IL,1,EYR,GD,00,1109200EYR00,MAN,METAL,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,METAL,NOFLATTOP,51,43.0,20,2,FULL RIM
